#OTU ID	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80	sample81	sample82	sample83	sample84	sample85	sample86	sample87	sample88	sample89	sample90	sample91	sample92	sample93	sample94	sample95	sample96	sample97	sample98	sample99	sample100	sample101	sample102	sample103	sample104	sample105	sample106	sample107	sample108	sample109	sample110	sample111	sample112	sample113	sample114	sample115	sample116	sample117	sample118	sample119	sample120	sample121	sample122	sample123	sample124	sample125	sample126	sample127	sample128	sample129	sample130	sample131	sample132	sample133	sample134	sample135	sample136	sample137	sample138	sample139	sample140	sample141	sample142	sample143	sample144	sample145	sample146	sample147	sample148	sample149	sample150	sample151	sample152	sample153	sample154	sample155	sample156	sample157	sample158	sample159	sample160	sample161	sample162	sample163	sample164	sample165	sample166	sample167	sample168	sample169	sample170	sample171	sample172	sample173	sample174	sample175	sample176	sample177	sample178	sample179	sample180	sample181	sample182	sample183	sample184	sample185	sample186	sample187	sample188	sample189	sample190	sample191	sample192	sample193	sample194	sample195	sample196	sample197	sample198	sample199	sample200
sp11	565403	260855	650	211946	60748	225620	864841	147745	247737	94499	364953	83701	298289	316084	156540	466100	116756	523966	3427	352090	52937	139028	179299	367800	157461	384283	397297	6298	96076	196893	461374	1214	40558	215465	0	836381	215861	2045	496338	0	628899	96184	247993	559393	190545	0	56764	31030	652944	358168	408487	0	66844	101090	440890	0	426750	4773	99477	27307	165807	15753	40380	138561	188698	129406	63229	1944	94261	30834	703817	0	84120	4651	848151	83709	0	0	34628	70526	266949	288763	363018	0	25409	93459	94687	15635	42015	14595	501616	513284	304475	75986	7404	0	428077	200116	116142	185224	86873	205253	552566	293371	371379	123501	625969	364247	139229	383592	79004	250740	0	145140	0	526207	181133	59880	0	9915	1	113568	108998	156257	181600	68577	142226	795809	805197	256629	31998	314613	270325	63882	255684	76437	118777	62575	27596	136526	219660	90970	111701	184517	9	163420	124370	10868	230874	356788	66573	207177	53658	124620	39515	0	278998	213005	67130	50091	192377	85392	0	370043	113217	163712	556291	176	376575	190645	52	0	98850	106650	14941	55704	411787	46796	114963	26668	135699	224545	469717	133073	25272	270479	86530	137295	444445	196445	321586	262486	52200	534280	318949	30905	128825	80451	0	64806
sp12	60854	0	0	0	121553	0	70405	90950	58603	72296	0	0	140887	0	168866	0	0	0	0	0	45002	0	0	0	53438	0	0	0	46512	29531	389	0	0	0	149218	2484	0	94527	118409	0	0	108769	236	16421	69252	163113	0	181199	93453	0	11	0	0	0	111145	0	108977	0	1044	0	0	39375	0	51235	0	0	0	0	0	36506	0	0	0	0	0	0	150959	160948	95211	109783	0	0	6	137457	0	0	0	129757	0	0	0	0	0	44347	0	0	0	133538	0	4747	118233	0	488	82203	0	0	0	0	0	4557	3857	1	160695	14953	116864	37177	0	0	80789	0	147044	112850	0	0	5290	0	0	1	71787	0	0	4	0	0	0	110660	0	0	142703	77642	18195	0	97260	727	39	33439	1872	0	0	0	129386	0	65	0	0	0	0	0	0	0	0	1	70122	0	79146	0	0	0	91803	0	141105	137653	0	0	176	0	0	0	0	81062	0	59992	214665	714	0	0	0	0	0	99363	0	23750	0	0	78222	109171	0	0	95098	0
sp13	586168	128837	0	49668	0	159246	836072	236130	251157	0	288770	0	259893	191885	177457	417938	117193	487716	0	376240	0	166046	206884	279364	64879	334580	256063	0	43526	209171	482826	0	0	54111	11521	759115	210318	0	528929	0	545718	0	169304	521808	128268	0	0	0	610975	401856	433012	0	23989	188468	446225	139	316586	0	0	0	85016	0	0	85538	187567	0	0	19008	29572	48725	656887	0	91	0	802038	23	0	2331	0	88175	158700	218787	406538	38082	0	94786	0	0	0	0	546947	413231	206769	0	0	0	400336	208650	91108	204659	0	102448	476461	213606	396064	141105	597543	383873	0	325789	35000	0	0	0	24	433782	197772	0	0	0	0	67481	102178	190121	137721	0	78103	679122	821301	224078	0	215764	168416	0	150176	32278	99159	3	87829	84415	236251	0	188940	108783	0	93945	86960	0	163435	306248	0	55166	0	0	42085	0	204391	71060	0	0	155997	0	0	348383	157419	21787	561828	0	334289	247307	0	0	0	24234	21270	0	284772	57113	0	0	8732	134208	515323	85034	1444	210425	71615	0	433711	73858	183861	34657	0	492628	157269	0	0	0	0	0
sp14	0	0	144836	0	15175	0	0	0	0	16801	0	114865	0	0	0	0	0	0	156821	0	0	0	0	0	22997	0	0	48707	858	0	0	33847	70213	0	60463	0	0	0	0	124082	0	62480	0	0	0	126360	0	56811	0	0	0	55873	20472	0	0	147323	0	48739	42019	135014	2371	36427	75083	3519	0	0	10938	32586	42355	13	0	134101	105560	130261	0	0	2454	144640	45494	92684	0	0	0	0	35440	0	0	22154	38149	39005	0	0	0	81381	0	61564	0	0	1052	0	2	0	0	0	0	0	0	0	0	0	65788	0	110902	3522	62748	0	0	0	37528	0	0	0	0	0	0	0	48	0	0	0	76200	0	0	107	0	0	0	61852	0	2310	0	6500	0	49001	49329	5	0	93261	9	0	0	19166	0	73775	59710	83984	0	0	63024	0	24862	1300	11908	0	0	29050	0	72015	0	0	97781	1257	107790	49951	0	54325	0	0	4193	72645	47206	0	0	3	0	0	0	44179	0	0	0	0	44748	0	0	106757	47814	0	53327	42692
sp15	0	88048	232612	355	1951	0	0	0	1	156648	39487	208327	0	33412	0	0	35963	0	139518	0	122283	0	0	0	53554	0	0	124354	1	0	0	124463	116665	110092	85093	0	28	58002	0	155382	0	121242	44431	0	136	199616	60188	190055	0	0	0	151001	74512	0	0	198614	0	70348	182046	150874	12955	140849	202498	0	0	105790	75704	190714	49079	5896	0	130536	105203	288233	0	74867	36939	130336	204859	52113	86731	33193	0	146148	139518	2	76992	106852	35379	43758	0	0	46857	200408	20739	90040	120	0	65482	0	73238	108675	0	0	0	87053	0	0	6335	0	173363	100861	234287	154272	51799	0	75606	153660	115499	100915	166845	43779	111638	0	27087	36214	410	0	0	0	56662	2750	0	66712	73145	131123	0	208628	17	96656	0	91294	0	48780	87794	38213	0	128867	1578	0	61463	40927	38288	107575	38591	240115	0	64460	151710	93220	0	164851	91263	0	103356	183802	0	182944	8406	0	109049	57268	200228	163182	5	119046	0	64808	184918	122323	184881	0	0	117496	100741	69241	114139	149241	0	118225	0	67887	172219	0	0	146093	174184	73125	86238	203390
sp16	0	0	0	36999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75294	0	0	0	0	0	0	106768	0	0	0	53739	61900	0	0	0	0	0	0	126	0	0	0	0	0	0	0	102215	0	0	0	25995	0	0	0	1853	0	4222	6070	74248	0	92966	0	0	0	68285	0	0	0	0	0	0	0	0	0	0	48202	0	47342	0	0	0	0	27014	0	0	0	0	0	65502	0	0	0	0	25149	0	0	0	0	0	3863	0	0	0	0	0	0	0	55361	0	0	149336	3	135154	0	0	0	0	0	156977	0	0	1	0	0	96872	0	0	0	0	0	0	212	5203	0	9475	0	0	0	0	0	0	0	0	0	0	0	112951	0	0	111308	0	155402	86899	0	68065	0	0	110277	130002	0	0	0	0	0	1	0	0	0	0	163355	58630	0	0	0	1	0	0	0	0	115390	0	0	0	0	0	0	0	0	0	0	0	95925	0	0	0	0	0	0	3
sp17	89766	11361	114241	0	132723	6	0	30275	2889	88899	993	0	5809	0	107121	29226	0	0	63648	10074	61020	104160	77271	0	4544	3390	15260	0	4533	0	45183	0	22323	0	63484	74456	0	131542	98405	0	61650	111395	89077	45002	3302	29249	5989	117058	123232	133281	21355	37270	103233	0	66294	162044	120802	0	0	28312	0	120601	557	111791	22223	0	0	0	37995	210	12163	9594	120291	21649	51780	0	131560	107775	153733	0	46045	13684	0	122690	73027	13293	0	11966	39964	26757	105614	33162	20058	1017	67274	0	6586	92071	84796	0	151924	2559	164444	0	1868	0	0	11932	63751	99565	27158	10544	1145	27452	30701	67740	84	0	0	0	39934	0	62404	0	134766	20809	39402	108295	7456	3	0	0	40737	156760	0	19457	0	0	0	5183	37147	73764	12000	0	0	149918	128148	0	604	58974	7	74340	17468	0	11	76769	31847	0	27640	67366	1	7453	71712	32460	12	0	32392	15367	163533	0	6323	168866	0	77826	10542	26437	69919	68830	83112	121143	0	152017	106811	58519	30972	774	0	422	0	60747	69049	63364	0	46874	0	67531	0	52430	70909	0
sp18	0	0	0	0	0	0	81519	3	0	0	0	0	44948	1828	63180	0	0	0	0	0	0	0	0	19295	84998	0	0	0	0	0	69120	0	0	0	0	74279	6628	0	0	0	137826	0	0	53075	0	0	0	0	62865	0	0	0	13362	0	68365	0	117098	0	0	0	0	0	0	0	16	0	0	0	0	1	20019	0	0	0	113322	0	0	0	0	77359	0	0	0	0	0	0	0	1339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14029	0	0	46064	0	0	51038	0	0	0	0	0	33373	0	0	0	0	0	0	0	0	0	0	0	97819	0	0	0	53278	0	0	0	0	0	0	69997	0	0	0	0	0	13	0	0	0	58934	115268	0	0	0	0	0	0	0	0	0	0	0	0	18628	0	0	0	75	0	0	0	0	48161	0	0	0	0	0	0	0	0	0	0	65276	0	0	0	0	0	0	46636	0	0	0	0	117345	0	0	0	0	0
sp19	0	0	166557	15844	100559	0	0	0	0	129676	0	1467	0	0	0	0	58040	0	119	0	70682	24357	0	0	0	0	0	19942	72421	0	0	5086	188561	12069	9406	0	0	75005	0	124859	0	95924	1	0	0	79370	11955	4548	0	0	0	0	147006	0	0	136552	0	0	4358	137617	0	174129	17323	58069	0	0	44048	132206	3	0	0	161388	15771	123928	0	64244	0	0	106183	0	0	0	0	4	135477	0	43372	96320	166121	20822	0	0	0	93584	0	27	0	0	0	0	322	0	0	0	0	0	0	0	50264	0	20645	17865	97139	95204	46986	0	0	43581	4788	9145	0	361	50684	110	66089	0	23913	0	0	0	0	0	0	42673	0	0	46423	176	0	0	0	128775	0	80558	11139	0	0	2306	0	0	10	51968	73009	142380	22628	49270	1	4102	1822	88285	0	123640	52264	0	0	0	0	69581	0	0	28223	20905	0	51706	0	73034	0	1	103793	2248	7384	0	0	4084	15556	0	13394	0	0	86591	0	99241	57650	0	0	2788	646	67326	17543	130858
sp20	0	52651	27335	108057	9512	90667	0	0	0	68419	0	23932	0	15686	201	0	11944	0	126	0	0	0	0	0	126356	0	0	15	0	0	0	150465	4	0	0	0	0	0	0	181256	0	83770	0	0	49	0	17406	114499	0	0	0	0	11710	5275	0	0	0	106201	71799	0	56688	388	108353	0	42022	106415	181	0	11799	959	0	0	264	0	0	108980	0	52496	0	97039	0	0	0	0	13010	0	0	0	0	46110	0	0	0	12611	0	1	0	0	0	62996	59576	18521	0	0	0	107223	0	0	0	0	24448	150400	0	118136	0	0	0	82089	53283	122960	157683	2342	0	0	0	71789	0	0	0	0	133856	1	0	0	99892	148256	47095	48379	0	103672	0	2	25925	0	0	0	0	89199	0	0	61433	3462	41003	128673	40090	1580	0	0	117968	0	29112	65162	0	0	0	52785	0	142	0	37662	40558	0	108190	33090	0	72545	0	23527	0	30948	165616	0	0	573	7575	0	101530	99390	0	31986	0	97363	138229	0	0	62420	3552	0	3922	0
sp21	0	60867	140044	55075	146326	110781	149	160723	26110	161888	148387	197333	3	21231	173985	19876	88850	151790	125288	103775	116495	69559	61524	28684	164224	157572	65217	127947	94859	174	28832	78069	118038	151239	34880	89389	117596	82756	91928	95673	162429	116917	19613	1	28779	31	13662	52023	29252	42	756	151790	139123	141543	46883	88347	87	71529	0	124397	137127	90623	56549	42701	101723	64853	68097	63095	11755	74206	50184	122298	14190	172	15441	1767	2613	0	669	104979	20577	117000	83590	110658	81537	139514	137642	108397	127650	178963	150844	75105	79766	71493	119098	84053	23315	176320	31510	926	38075	108116	56492	175508	123367	127590	81730	79234	126676	108986	31952	150650	132214	149541	75580	92764	8364	18521	64630	129589	129469	136612	0	153610	105074	89221	91937	28818	98280	108095	173113	3	17436	18139	129116	73	123218	0	1097	137193	97640	169874	55416	2358	55085	165296	0	172526	94420	71428	31516	172788	88371	115842	170155	199096	11491	94181	114632	80365	36905	147629	171262	157127	2052	13974	132208	34089	1	128515	146119	55364	189286	119954	93049	76468	23727	116146	66035	117085	171241	90013	29422	24843	95962	32463	57111	130970	209	156894	153711	114369	51416	43	90897	90406	168345	108886	41792	197106
sp22	0	0	76692	94554	33916	0	0	0	0	185681	0	28290	60627	0	0	0	102469	0	127864	0	46242	28249	13628	0	56285	0	14468	0	64759	0	0	115083	0	42362	13017	0	54173	1	0	20897	0	51385	39479	0	0	65195	117775	137	0	0	0	55400	54060	57534	0	93884	0	2	69224	193	81250	0	119840	120719	60202	4683	66458	54437	1	0	0	145131	128857	0	0	59086	0	75093	53	54993	213	0	0	82300	16448	4958	83468	94142	0	103327	0	0	0	0	6	144868	0	0	9269	38033	1	0	0	10039	0	0	0	0	0	0	103159	16158	31514	11551	79207	0	0	82160	32819	16363	89438	74802	27249	0	0	25058	1008	0	0	56199	87752	0	24578	83474	0	0	28160	44795	51109	65435	0	0	0	641	76554	48693	0	25435	7	0	0	6769	0	123993	129536	5906	35622	93311	87398	17913	54278	46716	121060	0	9	81876	0	11	0	31493	0	37574	76158	66852	82902	9442	35	84875	10288	40713	0	0	0	66089	91166	1	34	171374	0	12868	50292	43689	478	0	0	113304	70939	115849	0	33838
sp23	166310	85995	101671	0	31548	103639	109248	73187	192612	42011	6364	97972	59481	176080	187546	157190	153298	120142	173321	13408	73984	160436	179698	69621	19	28832	151177	107340	185816	191429	98829	32319	171924	170181	188144	79001	53844	84327	93563	4444	138173	122925	169554	161401	56341	25901	7056	0	182936	124206	136800	85482	169098	157124	38763	19310	17636	0	0	62418	143883	130750	1179	148105	35621	107595	61995	91357	31561	9955	197481	76483	88633	56316	116063	26101	69133	122906	178913	88724	138602	155915	8682	10942	163696	20680	178306	171020	172500	88131	176759	128329	97748	84878	25572	6020	56007	16837	76521	29165	86300	46099	167110	19694	50585	92705	66560	81639	40586	82784	90421	49028	190838	86164	5640	175487	126339	0	125398	0	0	17843	26028	29253	146668	0	131845	180336	175826	105543	80633	153531	78637	144652	0	2	67164	90910	88946	89879	95754	45057	93784	128663	145474	108786	144594	80483	84796	21097	0	115943	159695	40481	40	184083	12030	74783	103250	17745	1	124372	177206	34595	10079	96650	79405	25437	48367	109930	130270	66149	80720	154942	34292	34055	179721	44980	17895	5592	45535	194496	6904	53874	62091	127903	19031	0	96832	2612	199938	0	3045	108843	39926	0	69309	39288	192072	158475
sp24	167366	59437	162674	2182	61562	115307	3403	126569	21924	0	77460	39745	2787	131154	96841	36615	90312	13745	55308	113340	145882	77646	44576	56305	0	145891	118462	18006	191175	37823	3	53131	194710	7032	36486	140021	101697	109031	60675	29776	3	0	87945	155438	99272	170345	152511	0	33	106408	140219	47516	30312	162994	94919	148357	0	132084	4483	151387	83230	8825	0	25964	90917	43149	170030	119926	85304	120539	5065	34722	100474	133698	50165	46390	5026	41762	117834	57768	180952	51805	21800	127384	154989	21557	179560	168023	95469	159945	97461	181300	143059	39858	154529	130384	110182	35372	171694	89931	84812	146463	82490	45389	148194	0	30910	13767	178952	82388	109886	61744	137046	63776	73668	153684	132140	27	121152	80920	29373	192533	25895	187344	183248	116705	99774	0	38439	55311	47602	121616	38198	38272	458	96293	94897	11	146937	220	198678	103270	74672	142271	70706	19935	31905	120408	116779	17375	114485	37836	10130	0	13784	80505	19538	119518	85464	116305	10712	44378	144	142436	46958	19980	81796	170410	197734	34868	134503	75936	945	82625	54303	128984	82812	75708	5409	75204	435	24774	9880	118815	155122	105097	113030	59328	152621	0	7219	81	34461	198699	63073	71268	110356	71945	18608	99982
