#OTU ID	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80	sample81	sample82	sample83	sample84	sample85	sample86	sample87	sample88	sample89	sample90	sample91	sample92	sample93	sample94	sample95	sample96	sample97	sample98	sample99	sample100	sample101	sample102	sample103	sample104	sample105	sample106	sample107	sample108	sample109	sample110	sample111	sample112	sample113	sample114	sample115	sample116	sample117	sample118	sample119	sample120	sample121	sample122	sample123	sample124	sample125	sample126	sample127	sample128	sample129	sample130	sample131	sample132	sample133	sample134	sample135	sample136	sample137	sample138	sample139	sample140	sample141	sample142	sample143	sample144	sample145	sample146	sample147	sample148	sample149	sample150	sample151	sample152	sample153	sample154	sample155	sample156	sample157	sample158	sample159	sample160	sample161	sample162	sample163	sample164	sample165	sample166	sample167	sample168	sample169	sample170	sample171	sample172	sample173	sample174	sample175	sample176	sample177	sample178	sample179	sample180	sample181	sample182	sample183	sample184	sample185	sample186	sample187	sample188	sample189	sample190	sample191	sample192	sample193	sample194	sample195	sample196	sample197	sample198	sample199	sample200
sp11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp12	123606	114421	59439	132417	156943	124573	155409	115207	96312	111604	153302	145459	152888	128239	127595	122736	259850	67024	70702	82285	82	91953	158740	177506	122981	68221	148688	200160	134507	139816	133033	157279	79417	84561	127753	37816	122363	238748	20309	242118	983	48577	142117	117506	99490	145741	147311	165110	142954	127554	38012	73548	59508	99276	99646	159137	119097	0	98403	187696	63438	170443	69303	141887	57773	17696	171179	61918	114689	129915	198286	162678	213439	225239	176619	175794	202432	158474	131806	34057	63927	151783	122161	23520	148855	167566	127598	92825	100255	40677	24319	106717	320	179439	256278	189452	4250	150406	90852	202116	157267	132602	225710	110315	162536	65294	73844	189105	125921	131756	34007	96179	230676	221257	182567	107220	62719	51967	152531	164386	241730	2	180894	92110	42583	131098	167407	37074	28236	80166	171277	131013	159560	165743	159732	114161	168003	117881	169996	51593	228752	184648	62691	187339	77847	139593	53432	178953	129002	173995	1390	94974	63343	157450	16820	67587	218242	425	73398	116760	136120	95544	165977	98968	125116	157576	128939	162053	195323	183256	150741	204178	141781	148174	156479	162368	144148	49965	215787	148727	82448	240673	141106	230940	174242	63408	44910	3989	97309	173707	108529	120684	62218	3215	79093	71124	123286	105739	139766	6
sp13	0	0	0	74390	0	0	0	0	0	0	97781	0	0	0	0	0	0	0	109129	87713	0	0	5428	0	0	3	0	0	0	18685	0	0	0	0	122073	0	0	0	0	0	0	128588	0	0	0	0	0	1264	193373	0	0	0	0	2	0	140943	0	0	0	0	0	0	0	0	0	0	116527	0	0	0	0	0	0	0	0	0	0	0	147763	72298	28357	0	73042	0	454	212	83384	0	0	0	4632	0	0	0	145546	0	87382	0	0	0	0	0	0	0	0	0	123089	131850	0	0	0	0	0	174433	0	0	0	0	0	0	0	0	0	0	162622	0	28228	0	0	0	0	0	0	134980	0	27	109880	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	65683	0	0	0	139	0	0	0	0	0	0	0	94	0	0	0	0	0	0	78641	62600	128478	0	0	0	0	0	0	0	15998	0	0	0	0	0	40670	0	0	0	0	0	0	0	0
sp14	0	0	0	0	87556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73490	0	0	0	0	7	0	0	0	0	0	0	0	0	0	25	77823	45549	0	0	0	32858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38001	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sp15	99902	144293	159441	150365	82	111073	145237	74816	73684	82186	73043	60813	187399	133150	186777	130884	219954	50820	116979	180175	117973	12376	83204	170452	155332	80023	10401	102594	149353	119246	63911	78345	163140	72613	56975	270571	209324	205053	63681	194928	100050	0	138873	92218	125077	21034	11380	34954	105423	106746	166020	0	143770	149561	0	159933	252004	313050	97294	94379	104445	45596	6065	120957	111481	55034	91545	160125	2	86042	0	72456	94369	173121	5890	108334	120598	96040	158365	2076	74487	222243	4137	352668	90301	19872	92465	129983	106845	212412	97320	54492	217127	149456	59105	27	77404	57833	178533	193909	48571	217836	143343	131765	124246	81439	175623	196568	83206	148811	298249	271128	79751	14655	135397	143511	176947	229804	122681	57088	53049	257692	102902	93761	93	109489	192945	0	250550	51959	185101	74701	24777	94177	6936	100917	15992	195048	190499	288547	91875	118028	134752	177867	94284	164278	275823	120408	112962	106973	161043	129368	155458	143220	226270	319790	84390	200765	172798	31089	54144	172121	101819	6727	862	160020	0	36660	3440	128310	111016	308623	3765	182566	278807	84129	120254	176616	138678	267878	117231	194027	96563	115086	125173	67334	187594	0	216670	147859	0	100031	780	246831	0	87126	72995	168947	58843	165495
sp16	135005	30462	0	0	283	0	3538	60901	9	31543	77928	48951	116170	91457	0	110119	36441	33	36920	28	51922	96833	76931	53456	0	73149	20424	150208	50428	135849	74984	4643	0	5249	146442	0	100354	99658	16519	65509	144975	47684	67849	145549	105514	14064	46994	25291	0	45437	42073	28455	67182	0	0	70337	0	0	50412	135133	33710	78634	19311	108173	115525	64909	0	74164	51310	23509	54909	8898	1789	125513	2587	1	598	87772	55566	115901	0	53318	669	4381	52260	170611	1	3791	0	0	129583	94558	0	0	89162	29656	0	36618	0	0	42	95903	18626	54055	68793	116991	0	0	1	69407	0	5949	48516	456	1828	45983	12586	1099	88088	37266	45399	40633	133804	109625	36745	123431	36862	0	0	53098	80	98844	56544	95957	6783	29609	1	100242	15084	32151	13694	101483	5	111605	0	10822	35980	11944	4	71210	99615	129928	0	59797	22756	48066	55504	14	11	40009	0	10535	132787	42031	114846	0	78814	52972	77969	0	139080	0	58	114667	55900	7075	10	0	12321	9584	135352	46703	146343	0	0	113797	35664	145760	0	80948	92614	78959	17521	49472	11364	38766	16577	86662	74039	69220
sp17	75331	0	0	131720	176610	125330	1161	0	121428	68851	0	88782	0	36337	80	22799	0	127357	16909	69	57894	122698	115214	73603	85651	740	123102	0	47472	26911	0	188552	92312	126566	85158	116823	89806	79680	1613	119523	107680	0	0	0	117481	163125	161283	0	135987	0	115818	130600	92849	0	173681	37862	0	0	0	0	120646	91100	83405	0	122051	107105	120950	36800	158071	9629	89875	0	4927	0	164464	76541	0	78421	107526	128896	163801	32160	7990	0	48304	137407	1222	67721	98295	0	26975	26452	0	6	24723	158785	132417	5	73043	0	164065	0	92926	92563	114207	44981	0	6002	28154	0	0	35410	23012	99542	115036	0	103094	0	3333	73798	90	0	48284	4472	16109	18393	0	147804	53	67137	16608	0	83742	107025	151328	37913	61091	17569	1684	88293	0	658	9402	0	0	0	32329	11235	0	129656	42608	82750	7747	136769	0	25801	123197	94900	0	174860	111017	56051	0	130876	157058	2413	167734	151	89289	147306	0	0	160744	0	0	55474	1199	55463	76080	0	18488	1	0	121093	108359	0	129	82472	83164	24255	159569	0	112260	0	176271	92425	94511	0	0	0
sp18	0	0	0	0	14345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138660	0	64875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13724	0	0	0	0	0	124661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124358	0	0	0	0	0	0	0	0	0	0	98506	0	0	0	0	0	0	0	0	163979	0	0	0	0	0	0	11095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13732	0	0	0	0	0	0	37097	0	0	0	0	0	0	0	0	0	0
sp19	0	1	0	0	0	47772	0	0	6	0	0	0	0	0	5358	0	0	0	0	0	0	0	0	0	51636	0	0	0	8504	0	0	0	0	0	0	0	0	0	0	88626	0	0	0	0	0	178170	3	55933	2	0	0	0	0	9678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	131906	0	0	43954	0	0	0	0	0	0	0	62792	0	0	103769	49208	0	0	0	54515	0	0	0	0	0	0	0	0	39712	0	0	0	0	0	0	0	0	29140	0	0	35938	0	32666	0	0	67067	0	6305	0	0	0	0	0	0	0	104030	0	0	149062	0	0	0	0	98843	0	63864	0	0	0	0	520	98878	0	0	0	0	38546	5101	0	0	0	0	54013	0	1303	0	0	0	0	0	0	0	0	0	160692	0	0	0	0	0	0	0	0	0	0	0	0	43075	0	0	0
sp20	0	38058	18715	0	680	93445	87693	118852	450	82698	1514	54706	0	2596	0	81589	0	0	31010	7802	0	66929	41275	83271	60614	66594	1	72981	0	190	86729	36197	7	3329	0	0	74549	0	22918	7	43701	110352	0	0	0	0	101251	0	220288	112153	47602	63570	0	0	0	9004	106708	0	22168	55034	14	0	36707	54446	89748	3861	156901	0	101442	1	0	0	0	53158	9113	0	0	0	24143	0	77251	0	0	0	0	0	134567	162175	48130	2492	85	114626	0	0	0	80166	32847	30952	145405	0	18	57340	77175	8	0	0	0	53010	0	0	0	0	0	4615	96	32883	0	0	64618	0	0	0	0	89912	0	0	19	63910	0	0	111288	0	30294	0	0	0	89957	68624	0	0	25907	145476	0	0	0	0	134921	0	0	19994	24735	60062	300	1609	0	75575	53573	84043	55107	0	0	0	15154	73785	0	0	154	100396	126826	27978	0	502	95130	17195	0	0	121517	119857	0	29672	132531	0	124664	0	33980	117319	0	28871	94599	42361	0	1543	0	131138	42814	124	0	150065	0	0
sp21	132520	0	146412	0	0	33670	0	71947	0	0	64914	0	0	0	0	0	0	110575	60489	0	75719	0	0	12766	0	0	0	0	110442	0	36268	0	0	95335	0	0	44542	0	0	6760	0	0	21457	99970	0	0	31547	180476	0	0	79898	76927	0	147932	0	0	0	133511	82278	0	177953	161840	0	0	115115	14430	0	0	0	95651	72228	167239	132669	124	98002	86220	177667	0	171931	179598	0	0	78523	0	0	0	0	0	0	36610	16936	0	0	4689	0	0	0	65251	0	5525	43424	0	0	30	34464	6403	0	0	9	165288	124992	125819	36744	86832	115245	2796	171327	13691	4056	0	113362	3	0	102	178983	18623	142914	0	177948	158173	2180	105897	140702	154679	0	0	10099	0	0	189158	0	0	133707	0	42269	0	0	0	132142	5288	104504	53296	2154	11954	151870	0	0	0	0	0	0	181424	14212	0	122259	111801	0	37101	364	99826	170147	77573	0	34144	0	9	0	0	5194	107339	0	0	0	0	0	0	0	49148	0	53026	0	23606	0	0	61516	33	1	0	177863	171562
sp22	0	0	0	0	87823	12	0	0	117518	0	0	0	60545	0	0	0	169042	0	0	0	98911	0	0	0	0	0	93702	139479	0	108534	0	0	136829	0	4170	97911	0	171353	0	0	77125	1	110781	0	0	0	0	0	0	0	0	0	180279	0	0	83606	0	0	0	0	0	0	0	0	0	0	0	2714	0	0	13913	1	0	0	0	2	0	96571	0	0	0	0	0	0	190362	0	0	0	0	0	121472	0	0	0	198161	0	0	22728	0	0	0	78444	0	0	0	42825	0	0	0	0	10761	5	65280	0	0	0	0	0	0	193074	0	0	192324	0	0	103346	0	0	0	0	0	0	0	1927	7	159826	0	18963	198131	0	97152	0	0	1286	0	83990	0	0	0	50914	0	9876	0	0	0	0	50454	0	0	0	0	0	0	0	0	38512	0	0	0	0	0	0	0	1049	196084	70830	0	0	0	9024	0	115483	0	0	0	0	150238	110306	0	0	0	0	0	0	0	119481	0	0	0	27
sp23	0	4178	0	0	0	0	0	0	1704	119	0	0	0	0	27393	0	172864	124690	0	158269	0	0	101754	194508	0	0	0	0	0	0	0	1	126443	0	0	0	17668	0	205	0	114069	0	81353	0	0	0	7604	0	0	0	0	0	0	0	157496	0	0	0	0	0	0	0	0	0	7499	0	167281	18471	0	154824	12657	1	99826	0	94903	0	0	0	0	0	0	0	0	0	4	0	188482	0	0	0	71036	0	0	0	0	0	0	0	0	0	15852	0	0	0	25013	0	0	0	0	0	0	0	0	0	112174	0	0	1014	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	69931	71812	0	0	0	143293	0	0	0	0	4841	30121	0	50533	0	0	0	0	0	0	621	0	0	0	112	0	90711	0	0	0	4	0	0	86887	0	0	0	0	0	129993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	68668
sp24	0	166757	104250	17627	0	0	170129	0	0	130554	66552	117390	137328	38	74846	36960	66282	6295	0	0	65087	50157	186337	115201	0	83846	2113	44258	9032	104698	65369	138066	104396	972	0	0	133259	68726	110808	0	11	175434	0	0	0	88319	0	55660	54107	0	0	0	20235	448	134602	106554	67871	0	0	59805	4927	0	76589	30240	0	124904	54	37687	0	71398	126250	0	0	7493	2	55593	60590	10349	0	0	1306	140715	69242	99456	105018	70680	139599	3490	18515	53476	91063	0	113373	191	12482	82427	14248	129991	4610	2	115716	88043	0	140997	122221	6469	0	0	0	0	0	0	67638	126872	2	0	0	2740	0	172276	0	0	1550	173309	0	131072	0	0	0	0	89196	0	0	0	40274	0	119175	20	11104	0	75944	0	0	0	0	42881	20072	15237	1699	0	0	8130	0	41999	0	97533	138249	344	116335	127877	12663	0	2588	39193	0	2	227	0	0	0	0	5711	146152	0	25816	170313	42193	0	84417	0	90	83368	219	0	72597	0	143731	25213	20091	94189	71446	0	122394	134514	0	56040	0	194460	0	763
sp25	0	16974	0	280900	26627	0	147663	0	7495	3267	712	160988	143620	44778	0	147261	0	0	51081	8	0	79240	37690	700	0	115463	184528	148291	0	0	124467	0	0	0	0	75588	0	95214	20869	0	0	131534	0	0	36893	0	0	0	0	138647	81909	0	115370	0	0	197611	129727	1	0	48095	0	0	133360	134222	0	4321	0	0	27738	0	0	48828	0	0	0	0	1248	140314	0	0	156066	1	0	135852	199486	6558	0	59121	106770	34	0	66056	204	76891	148382	88454	166174	82804	127671	0	0	37921	91310	0	10	94585	188596	181621	71820	7	0	0	144350	82	0	197780	0	59	161006	93904	64979	43209	100018	81652	0	58113	0	163946	0	0	0	0	0	11	33371	75397	1	26901	155650	0	0	42	37790	102908	0	0	64031	0	0	73112	0	0	0	45924	0	29184	7	153137	198560	109327	0	0	442	125901	0	0	0	0	72872	54832	0	0	113315	0	155591	77503	161901	30164	63546	0	64655	181519	112130	0	63186	159856	0	0	102197	117266	125117	172927	65339	59266	42304	33298	103543	169259	0	0
sp26	0	33982	0	0	56682	39297	0	0	45475	0	0	0	0	62073	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	141111	0	0	0	0	0	2	75022	0	0	0	0	0	0	0	92580	0	0	8	0	1431	0	0	0	40792	0	0	0	0	1257	0	0	0	55449	0	0	0	50800	0	0	0	0	0	0	0	0	0	70423	0	0	81936	0	76241	0	60972	0	0	96089	0	0	0	107070	110986	139460	0	0	0	0	138	0	0	86836	0	0	0	0	3854	0	71182	0	0	0	0	120859	0	0	0	0	0	0	58308	149338	0	40712	0	0	0	0	0	99060	0	0	0	62371	0	0	0	0	0	0	0	0	0	13289	81464	0	0	0	0	13245	0	0	0	79715	0	0	0	0	0	0	0	0	0	119032	51818	0	44741	92618	32861	68379	0	0	0	0	0	0	71501	0	0	13603	0	0	171794	0	0	0
